age,earnings,industry,home_geoid,work_geoid
high,high,other,060855105003,060816118001
high,high,other,060855105003,060816118001
high,high,goods_prod,060855105003,060816118001
low,mid,other,060855105003,060816118001
high,high,goods_prod,060855105003,060816118001
high,high,goods_prod,060855105003,060816118001
mid,low,other,060855106002,060816118001
low,high,goods_prod,060855106002,060816118001
mid,high,other,060855106002,060816118001
mid,high,other,060855106002,060816119001
mid,high,other,060855106002,060816119001
high,high,goods_prod,060855106003,060816118001
high,high,other,060855106003,060816118001
mid,high,other,060855106003,060816118001
mid,high,other,060855106003,060816118001
mid,high,other,060855106004,060816118001
mid,high,trade_trans_util,060855106004,060816118001
mid,low,other,060855106004,060816119002
high,low,other,060855107001,060816118001
high,low,other,060855107001,060816118001
high,low,other,060855107001,060816118001
mid,mid,other,060855107002,060816118001
mid,high,other,060855107002,060816118001
mid,high,other,060855107002,060816118001
mid,high,other,060855107002,060816118001
mid,high,trade_trans_util,060855107002,060816118001
mid,high,other,060855107002,060816118001
mid,mid,goods_prod,060855107003,060816118001
high,high,other,060855107003,060816118001
high,high,goods_prod,060855107003,060816118001
low,high,other,060855107003,060816119001
mid,high,other,060855108011,060816118001
mid,high,other,060855108011,060816118001
mid,high,other,060855108011,060816118001
high,mid,other,060855108011,060816118002
mid,high,other,060855108012,060816118001
mid,high,other,060855108012,060816118001
mid,high,goods_prod,060855108012,060816118001
mid,high,other,060855108012,060816118001
mid,high,other,060855108012,060816118001
high,high,other,060855108012,060816118001
high,high,other,060855108012,060816118001
high,low,other,060855108012,060816119002
mid,high,other,060855108013,060816118001
mid,high,other,060855108013,060816118001
mid,high,other,060855108013,060816118001
mid,high,goods_prod,060855108013,060816118001
mid,high,other,060855108013,060816118001
mid,high,other,060855108013,060816118001
mid,high,other,060855108013,060816118001
mid,high,goods_prod,060855108021,060816118001
high,high,goods_prod,060855108022,060816118001
high,high,other,060855108022,060816118001
mid,high,other,060855108022,060816118001
high,high,other,060855108022,060816118001
high,mid,other,060855108022,060816118001
high,high,other,060855108022,060816118001
high,high,other,060855108022,060816118001
high,high,goods_prod,060855108031,060816118001
high,high,goods_prod,060855108032,060816118001
mid,high,other,060855108032,060816118001
mid,high,other,060855108032,060816118001
mid,high,other,060855109001,060816118001
mid,high,other,060855109001,060816118001
mid,high,other,060855109002,060816118001
mid,low,other,060855109002,060816118001
mid,high,other,060855109002,060816118001
mid,high,other,060855109002,060816118001
mid,high,other,060855109003,060816118001
mid,high,other,060855109003,060816118001
high,high,other,060855109003,060816118002
mid,high,other,060855110001,060816118001
mid,high,other,060855110001,060816118001
mid,high,other,060855110001,060816118001
mid,high,other,060855110001,060816118001
mid,high,other,060855110001,060816118001
mid,mid,other,060855110001,060816118001
mid,high,other,060855110001,060816118001
mid,mid,other,060855110001,060816118001
mid,high,other,060855110001,060816118001
low,high,other,060855110002,060816118001
high,high,other,060855110002,060816118001
high,high,other,060855110002,060816118001
mid,high,other,060855110002,060816118001
high,high,other,060855110003,060816118001
mid,high,goods_prod,060855110003,060816118001
mid,high,other,060855110004,060816118001
high,mid,other,060855110004,060816118001
high,mid,other,060855110004,060816118001
mid,high,other,060855110004,060816118001
high,high,other,060855110004,060816118001
high,high,other,060855110005,060816118001
high,high,other,060855110005,060816118001
mid,high,other,060855110005,060816118001
high,high,other,060855110005,060816118001
mid,high,other,060855110005,060816118001
high,mid,other,060855110005,060816118002
low,high,other,060855111001,060816118001
mid,high,other,060855111002,060816118001
mid,high,other,060855111002,060816118001
mid,high,goods_prod,060855111004,060816118001
mid,high,other,060855111004,060816118001
mid,high,goods_prod,060855111004,060816118001
mid,high,other,060855111004,060816119002
high,high,other,060855112001,060816118001
mid,high,goods_prod,060855112001,060816118001
low,high,other,060855112001,060816118001
mid,mid,trade_trans_util,060855112002,060816118001
low,mid,trade_trans_util,060855112002,060816118001
high,high,other,060855112003,060816118002
mid,high,other,060855112004,060816118001
mid,high,other,060855112004,060816118001
mid,high,other,060855112004,060816118002
low,high,other,060855113011,060816118001
mid,high,other,060855113011,060816118001
low,high,other,060855113011,060816118001
high,mid,other,060855113011,060816119001
mid,high,other,060855113012,060816118001
mid,high,other,060855113012,060816118001
mid,high,other,060855113021,060816118001
mid,high,other,060855113021,060816118001
mid,high,other,060855113021,060816118001
mid,high,other,060855113021,060816118001
low,high,other,060855113022,060816118001
low,high,other,060855113023,060816118001
mid,high,other,060855113023,060816118001
low,high,other,060855113023,060816118001
low,high,other,060855113023,060816118001
low,high,other,060855113023,060816118001
low,high,other,060855113023,060816118001
high,high,other,060855114001,060816118001
low,high,other,060855115001,060816118001
high,high,other,060855115002,060816118001
high,high,goods_prod,060855115002,060816118001
high,mid,other,060855115002,060816118001
high,high,other,060855115003,060816118001
high,low,other,060855115003,060816118001
high,mid,other,060855115005,060816118001
low,mid,other,060855115005,060816118001
high,high,other,060855115005,060816118002
high,mid,other,060855116091,060816118001
mid,high,other,060855116091,060816118001
high,mid,other,060855117012,060816118001
mid,mid,other,060855117012,060816118001
mid,low,other,060855117013,060816118001
high,mid,other,060855117013,060816118001
mid,mid,other,060855117013,060816118001
mid,high,other,060855117043,060816118001
high,low,other,060855117051,060816118001
low,high,other,060855130001,060816118001
low,high,other,060855130001,060816118001
