age,earnings,industry,home_geoid,work_geoid
high,high,other,060816118002,060855046011
low,mid,other,060816118002,060855046011
mid,mid,other,060816118002,060855046011
low,high,other,060816118002,060855046011
low,low,other,060816118002,060855046011
mid,low,other,060816118002,060855046011
low,high,other,060816118002,060855046011
high,mid,other,060816118002,060855046011
mid,high,other,060816118002,060855046011
high,low,other,060816118002,060855046011
mid,mid,other,060816118002,060855046011
low,high,other,060816118002,060855046011
low,mid,other,060816118002,060855046011
low,high,other,060816118002,060855046011
low,high,other,060816118002,060855046011
high,high,other,060816118002,060855046011
high,high,other,060816118002,060855046021
high,high,trade_trans_util,060816118002,060855046021
mid,high,other,060816118002,060855046021
high,high,other,060816118002,060855046021
mid,high,other,060816118002,060855046021
mid,high,trade_trans_util,060816118002,060855046021
mid,high,other,060816118002,060855046021
high,high,other,060816118002,060855046021
mid,low,trade_trans_util,060816118002,060855048021
high,mid,other,060816118002,060855048031
high,mid,other,060816118002,060855084011
high,mid,trade_trans_util,060816118002,060855085041
low,mid,other,060816118002,060855086021
low,mid,other,060816118002,060855086021
mid,high,other,060816118002,060855086023
mid,high,other,060816118002,060855087042
high,high,other,060816118002,060855087042
mid,high,other,060816118002,060855087042
mid,high,other,060816118002,060855087042
mid,high,other,060816118002,060855087042
mid,high,other,060816118002,060855087042
mid,mid,goods_prod,060816118002,060855091021
mid,low,other,060816118002,060855091021
low,low,other,060816118002,060855091021
low,mid,other,060816118002,060855091021
low,low,goods_prod,060816118002,060855091021
low,high,goods_prod,060816118002,060855091021
low,high,other,060816118002,060855091051
low,high,other,060816118002,060855091052
low,mid,other,060816118002,060855091054
low,high,other,060816118002,060855091054
mid,high,other,060816118002,060855091061
low,high,goods_prod,060816118002,060855091061
mid,mid,other,060816118002,060855091084
mid,high,other,060816118002,060855091084
mid,mid,other,060816118002,060855091084
mid,high,other,060816118002,060855091084
high,mid,other,060816118002,060855091084
mid,mid,other,060816118002,060855091084
mid,high,other,060816118002,060855091092
mid,mid,other,060816118002,060855092011
low,mid,other,060816118002,060855092013
high,mid,other,060816118002,060855092014
high,mid,other,060816118002,060855092014
mid,mid,other,060816118002,060855092014
mid,high,other,060816118002,060855092014
mid,high,other,060816118002,060855092021
mid,high,goods_prod,060816118002,060855092023
mid,high,other,060816118002,060855092023
mid,high,goods_prod,060816118002,060855092023
mid,high,trade_trans_util,060816118002,060855093021
mid,mid,other,060816118002,060855093033
mid,high,other,060816118002,060855093041
mid,mid,other,060816118002,060855093041
high,mid,trade_trans_util,060816118002,060855093041
mid,high,goods_prod,060816118002,060855093042
low,mid,other,060816118002,060855094013
high,mid,other,060816118002,060855094031
mid,high,other,060816118002,060855094043
mid,low,goods_prod,060816118002,060855094044
mid,mid,trade_trans_util,060816118002,060855094044
low,mid,trade_trans_util,060816118002,060855096001
mid,mid,other,060816118002,060855096001
mid,high,other,060816118002,060855096001
high,mid,trade_trans_util,060816118002,060855096001
mid,mid,other,060816118002,060855096001
low,low,other,060816118002,060855096001
mid,low,other,060816118002,060855096001
high,mid,other,060816118002,060855097003
mid,mid,other,060816118002,060855098011
high,low,other,060816118002,060855100013
mid,high,other,060816118002,060855100023
low,low,other,060816118002,060855103001
mid,high,other,060816118002,060855103002
low,high,trade_trans_util,060816118002,060855103002
low,mid,other,060816118002,060855103002
mid,high,other,060816118002,060855104001
mid,low,other,060816118002,060855105001
mid,high,other,060816118002,060855106001
mid,mid,other,060816118002,060855106002
low,low,other,060816118002,060855106003
mid,mid,other,060816118002,060855106003
low,mid,other,060816118002,060855106003
high,high,other,060816118002,060855106004
low,high,other,060816118002,060855106004
high,high,other,060816118002,060855106004
mid,mid,other,060816118002,060855107001
low,high,other,060816118002,060855107001
mid,mid,other,060816118002,060855107001
mid,low,other,060816118002,060855107002
mid,low,other,060816118002,060855107002
mid,high,other,060816118002,060855108011
mid,high,other,060816118002,060855108013
mid,high,trade_trans_util,060816118002,060855108022
high,high,trade_trans_util,060816118002,060855108022
mid,low,other,060816118002,060855108031
high,mid,other,060816118002,060855108031
low,mid,trade_trans_util,060816118002,060855110005
high,mid,other,060816118002,060855111003
high,high,goods_prod,060816118002,060855112002
mid,low,other,060816118002,060855113011
mid,mid,other,060816118002,060855113011
mid,low,other,060816118002,060855113011
mid,low,other,060816118002,060855113011
mid,low,other,060816118002,060855113011
mid,mid,trade_trans_util,060816118002,060855113011
mid,mid,other,060816118002,060855113021
mid,high,other,060816118002,060855113021
mid,high,other,060816118002,060855113021
mid,mid,other,060816118002,060855113021
mid,high,other,060816118002,060855113021
low,mid,other,060816118002,060855113021
mid,low,other,060816118002,060855113021
mid,high,other,060816118002,060855113021
mid,mid,other,060816118002,060855113021
high,low,other,060816118002,060855113021
low,mid,other,060816118002,060855113022
high,high,other,060816118002,060855113022
low,mid,other,060816118002,060855113022
high,low,other,060816118002,060855113022
high,mid,other,060816118002,060855113022
low,low,other,060816118002,060855113022
high,mid,other,060816118002,060855113022
mid,mid,other,060816118002,060855113022
low,high,other,060816118002,060855113022
high,high,other,060816118002,060855113022
low,low,other,060816118002,060855113022
mid,mid,other,060816118002,060855113022
low,mid,other,060816118002,060855113022
low,mid,other,060816118002,060855113022
high,mid,other,060816118002,060855113022
high,mid,other,060816118002,060855113022
high,mid,other,060816118002,060855113022
low,high,other,060816118002,060855114001
mid,mid,other,060816118002,060855115001
mid,mid,other,060816118002,060855115001
mid,high,other,060816118002,060855115001
mid,low,other,060816118002,060855115001
mid,high,other,060816118002,060855115001
high,high,other,060816118002,060855115001
mid,high,other,060816118002,060855115001
low,low,other,060816118002,060855115001
low,mid,other,060816118002,060855115002
mid,mid,other,060816118002,060855115002
mid,mid,other,060816118002,060855115002
mid,mid,other,060816118002,060855115002
low,mid,trade_trans_util,060816118002,060855115003
mid,mid,other,060816118002,060855116081
low,high,other,060816118002,060855116081
high,high,other,060816118002,060855116081
mid,mid,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
low,mid,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
low,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,mid,other,060816118002,060855116081
mid,mid,other,060816118002,060855116081
high,mid,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
mid,mid,other,060816118002,060855116081
mid,high,other,060816118002,060855116081
low,high,other,060816118002,060855116091
low,mid,other,060816118002,060855116091
mid,mid,other,060816118002,060855116091
high,high,goods_prod,060816118002,060855116091
low,mid,trade_trans_util,060816118002,060855116091
mid,mid,other,060816118002,060855116091
low,mid,other,060816118002,060855116091
mid,high,other,060816118002,060855116091
mid,high,other,060816118002,060855116091
mid,high,trade_trans_util,060816118002,060855116091
mid,high,trade_trans_util,060816118002,060855116091
low,mid,other,060816118002,060855116091
low,mid,goods_prod,060816118002,060855116091
mid,high,other,060816118002,060855116091
low,mid,trade_trans_util,060816118002,060855116091
high,mid,other,060816118002,060855116091
low,high,trade_trans_util,060816118002,060855116091
high,mid,other,060816118002,060855116091
high,high,other,060816118002,060855116091
low,high,other,060816118002,060855116091
low,high,other,060816118002,060855117051
high,high,other,060816118002,060855117051
low,high,goods_prod,060816118002,060855117051
mid,low,other,060816118002,060855117051
high,high,goods_prod,060816118002,060855117051
mid,high,goods_prod,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
high,mid,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
low,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
low,high,other,060816118002,060855117051
high,high,other,060816118002,060855117051
high,mid,other,060816118002,060855117051
mid,low,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
high,high,other,060816118002,060855117051
low,high,other,060816118002,060855117051
mid,low,other,060816118002,060855117051
low,high,goods_prod,060816118002,060855117051
low,high,other,060816118002,060855117051
mid,high,other,060816118002,060855117051
low,high,other,060816118002,060855117051
low,low,other,060816118002,060855117051
mid,mid,other,060816118002,060855117051
mid,mid,other,060816118002,060855117051
mid,mid,other,060816118002,060855130001
low,mid,other,060816118002,060855130001
mid,high,other,060816118002,060855130001
high,low,other,060816119001,060014414013
high,mid,goods_prod,060816119001,060014415031
high,high,goods_prod,060816119001,060014415031
mid,mid,goods_prod,060816119001,060014415031
mid,high,other,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
mid,high,trade_trans_util,060816119001,060014415031
mid,mid,goods_prod,060816119001,060014415031
low,high,goods_prod,060816119001,060014415031
mid,high,goods_prod,060816119001,060014415031
low,high,other,060816119001,060014443012
high,mid,trade_trans_util,060816119001,060014443021
mid,high,goods_prod,060816119001,060014446011
low,high,other,060816119001,060816080133
mid,low,other,060816119001,060816080231
low,mid,other,060816119001,060816086002
mid,mid,trade_trans_util,060816119001,060816086002
mid,high,goods_prod,060816119001,060816086003
low,low,other,060816119001,060816087002
low,mid,other,060816119001,060816087003
mid,low,other,060816119001,060816087004
low,low,other,060816119001,060816089002
low,high,trade_trans_util,060816119001,060816091001
low,high,other,060816119001,060816091002
low,high,other,060816119001,060816091002
low,high,goods_prod,060816119001,060816091002
low,high,trade_trans_util,060816119001,060816091002
low,mid,other,060816119001,060816091002
low,high,goods_prod,060816119001,060816091002
low,high,other,060816119001,060816091002
mid,mid,other,060816119001,060816092012
mid,mid,other,060816119001,060816092021
mid,high,goods_prod,060816119001,060816096032
mid,high,goods_prod,060816119001,060816096033
low,low,other,060816119001,060816098004
mid,mid,other,060816119001,060816099002
mid,mid,other,060816119001,060816099002
mid,high,trade_trans_util,060816119001,060816100001
mid,mid,other,060816119001,060816102011
mid,mid,trade_trans_util,060816119001,060816102011
mid,mid,other,060816119001,060816102011
mid,mid,other,060816119001,060816102011
low,high,other,060816119001,060816102011
low,mid,trade_trans_util,060816119001,060816102011
